Time,Latitude,Longitude,Place,Magnitude
2020-06-01T20:49:25.084Z,34.0823,141.701,Japan,4.4
2020-06-01T02:04:52.479Z,43.7089,139.885,Japan,4.0
2020-05-31T21:02:11.329Z,36.2034,140.3648,Japan,5.2
2020-05-30T18:13:48.078Z,42.4803,143.8087,Japan,5.6
2020-05-29T10:05:17.538Z,36.2341,137.7537,Japan,5.1
2020-05-28T23:42:49.983Z,43.0606,143.2851,Japan,4.5
2020-05-28T20:01:27.988Z,26.6373,126.6281,Japan,4.1
2020-05-28T17:46:06.074Z,38.6824,142.4472,Japan,4.6
2020-05-28T12:29:42.720Z,36.6186,141.2217,Japan,4.1
2020-05-27T13:58:32.204Z,35.3862,139.0124,Japan,4.3
2020-05-27T09:19:51.157Z,24.8495,125.4106,Japan,5.3
2020-05-27T06:32:02.983Z,34.0997,141.5975,Japan,4.7
2020-05-26T15:35:16.347Z,26.8769,126.619,Japan,4.7
2020-05-26T09:05:05.146Z,34.1961,141.4812,Japan,4.6
2020-05-26T05:57:58.530Z,34.1313,141.5869,Japan,5.0
2020-05-25T19:38:15.285Z,30.2734,130.8906,Japan,4.5
2020-05-23T07:42:47.857Z,33.6417,137.1798,Japan,4.8
2020-05-23T01:03:37.592Z,22.2416,125.6488,Japan,4.2
2020-05-22T19:33:07.418Z,27.2683,128.4927,Japan,5.0
2020-05-22T15:59:43.275Z,41.9846,142.3416,Japan,4.1
2020-05-22T11:11:47.920Z,27.3849,128.3883,Japan,4.6
2020-05-20T12:31:50.391Z,36.4821,141.4875,Japan,4.4
2020-05-20T11:45:27.503Z,32.6978,141.1044,Japan,4.5
2020-05-19T16:28:03.623Z,24.1963,125.1086,Japan,4.6
2020-05-19T09:45:47.463Z,27.8621,129.5387,Japan,4.9
2020-05-19T07:55:10.718Z,36.2607,137.7124,Japan,4.6
2020-05-19T05:23:32.205Z,36.24,137.6842,Japan,4.6
2020-05-19T04:12:59.967Z,36.2846,137.6865,Japan,5.2
2020-05-19T03:17:13.037Z,37.6158,141.2772,Japan,5.1
2020-05-18T17:01:21.404Z,36.2181,137.7052,Japan,4.4
2020-05-18T03:00:38.394Z,38.2166,141.676,Japan,5.0
2020-05-18T02:13:01.733Z,36.2738,140.1721,Japan,4.5
2020-05-17T11:38:26.444Z,33.6587,134.6928,Japan,4.5
2020-05-15T21:27:13.965Z,36.3122,140.8969,Japan,4.3
2020-05-15T16:48:36.185Z,40.2432,142.0938,Japan,4.4
2020-05-15T13:07:00.485Z,25.3407,122.906,Japan,4.1
2020-05-15T03:51:28.112Z,24.8514,122.5898,Japan,4.3
2020-05-14T21:40:15.526Z,38.7472,142.1266,Japan,4.5
2020-05-13T19:30:29.385Z,40.2292,141.798,Japan,4.6
2020-05-13T13:46:23.055Z,42.862,145.0013,Japan,4.5
2020-05-13T05:56:28.624Z,42.7419,139.0038,Japan,5.0
2020-05-13T04:39:22.688Z,31.9744,131.7221,Japan,4.1
2020-05-13T01:28:33.501Z,36.2687,137.6321,Japan,4.4
2020-05-13T00:40:31.916Z,36.1725,137.7186,Japan,4.5
2020-05-12T02:44:33.184Z,42.7922,145.5859,Japan,4.5
2020-05-10T23:58:33.700Z,36.3571,141.1273,Japan,5.8
2020-05-10T21:39:53.459Z,23.557,125.3745,Japan,4.3
2020-05-09T01:32:10.345Z,42.2251,143.6587,Japan,4.6
2020-05-08T21:35:23.422Z,40.2721,141.6174,Japan,4.5
2020-05-08T03:34:31.660Z,31.3855,128.7283,Japan,4.2
2020-05-07T16:48:14.353Z,37.7305,142.3587,Japan,4.1
2020-05-06T01:16:11.342Z,37.4606,141.7648,Japan,4.7
2020-05-05T16:57:08.845Z,35.5589,140.0548,Japan,5.1
2020-05-05T07:50:24.802Z,32.1961,138.1223,Japan,4.2
2020-05-04T22:28:09.499Z,23.9692,126.3486,Japan,4.5
2020-05-04T22:15:56.645Z,24.0637,126.271,Japan,4.4
2020-05-04T14:59:43.364Z,43.1282,145.479,Japan,4.2
2020-05-04T13:34:32.503Z,36.3787,141.1859,Japan,4.7
2020-05-04T13:07:48.414Z,35.6865,140.8749,Japan,5.6
2020-05-03T12:01:12.563Z,31.145,128.8865,Japan,4.9
2020-05-03T11:54:24.575Z,31.404,128.8393,Japan,5.9
2020-05-03T00:35:06.211Z,33.1412,137.3586,Japan,4.0
2020-05-02T04:32:01.466Z,41.9127,142.5357,Japan,4.2
2020-04-30T03:15:21.414Z,40.9219,142.7766,Japan,5.2
2020-04-29T16:13:05.044Z,35.0708,142.9616,Japan,4.3
2020-04-29T15:46:21.922Z,37.0298,142.2532,Japan,4.2
2020-04-28T13:15:30.222Z,42.0297,142.6084,Japan,4.5
2020-04-28T10:31:03.269Z,37.4217,141.4231,Japan,4.3
2020-04-27T13:24:00.982Z,36.7581,141.942,Japan,4.3
2020-04-27T02:32:18.779Z,36.243,137.6774,Japan,4.3
2020-04-26T14:02:13.797Z,42.1306,144.9447,Japan,5.0
2020-04-26T00:49:10.522Z,36.173,140.0771,Japan,4.9
2020-04-25T18:28:36.356Z,26.6835,126.4095,Japan,4.5
2020-04-25T17:22:49.699Z,36.2457,137.6713,Japan,4.6
2020-04-25T17:20:33.577Z,26.9315,126.2051,Japan,4.4
2020-04-25T01:09:48.665Z,23.6827,122.8139,Japan,4.2
2020-04-23T21:19:48.354Z,28.3152,129.5634,Japan,4.5
2020-04-23T19:52:26.471Z,41.509,141.9289,Japan,5.2
2020-04-23T16:38:00.440Z,35.7559,140.5452,Japan,4.4
2020-04-23T12:36:35.884Z,42.9818,143.2033,Japan,4.1
2020-04-23T11:47:06.300Z,35.3964,137.0118,Japan,3.7
2020-04-23T04:57:55.683Z,36.2232,137.6534,Japan,4.6
2020-04-23T04:52:03.192Z,36.2272,137.7182,Japan,4.4
2020-04-23T04:44:23.106Z,36.1663,137.7785,Japan,5.2
2020-04-23T03:26:50.827Z,36.9175,140.7676,Japan,4.3
2020-04-23T01:22:19.713Z,37.0508,141.2757,Japan,4.4
2020-04-22T17:21:11.835Z,26.1401,128.6906,Japan,4.8
2020-04-22T11:26:39.332Z,38.4597,142.1853,Japan,4.4
2020-04-20T11:38:52.620Z,31.1901,130.3759,Japan,4.7
2020-04-20T09:42:46.961Z,39.4981,142.7814,Japan,4.2
2020-04-20T09:02:17.063Z,40.7359,142.5285,Japan,4.2
2020-04-20T08:11:34.244Z,26.789,126.7018,Japan,4.6
2020-04-20T01:49:36.927Z,38.8417,142.0242,Japan,4.4
2020-04-19T20:39:05.639Z,38.8953,142.0049,Japan,6.3
2020-04-19T11:48:35.558Z,25.6641,126.4008,Japan,4.1
2020-04-19T04:02:04.512Z,26.0938,128.6632,Japan,4.4
2020-04-19T03:09:39.430Z,41.927,142.555,Japan,4.3
2020-04-18T05:07:28.030Z,27.3931,128.0289,Japan,4.2
2020-04-17T12:11:02.732Z,35.3986,136.708,Japan,4.3
2020-04-17T05:36:48.234Z,44.4346,141.3443,Japan,4.0
2020-04-16T21:23:51.110Z,26.0784,128.476,Japan,5.0
2020-04-16T21:22:29.788Z,26.0062,128.5665,Japan,5.3
2020-04-16T02:18:01.618Z,37.0392,141.2857,Japan,4.6
2020-04-15T17:15:29.320Z,39.9233,141.7894,Japan,4.1
2020-04-15T07:28:04.387Z,26.2709,128.9062,Japan,4.7
2020-04-15T07:19:04.792Z,26.281,128.9238,Japan,5.0
2020-04-14T02:02:10.384Z,42.598,143.4476,Japan,4.1
2020-04-12T13:11:51.635Z,41.735,141.9682,Japan,4.6
2020-04-11T15:44:47.876Z,36.214,140.0096,Japan,4.8
2020-04-10T20:29:10.223Z,35.5737,141.1991,Japan,4.4
2020-04-10T12:40:53.958Z,37.3307,142.3011,Japan,4.2
2020-04-10T10:22:56.983Z,41.939,142.3391,Japan,4.5
2020-04-08T12:32:10.372Z,37.6187,140.5661,Japan,4.5
2020-04-08T10:44:49.874Z,39.7436,142.0128,Japan,4.2
2020-04-08T05:55:50.579Z,26.6875,126.6535,Japan,5.0
2020-04-08T00:07:40.234Z,24.302,122.6502,Japan,4.2
2020-04-07T23:14:59.415Z,24.7214,128.0036,Japan,4.5
2020-04-07T05:12:03.027Z,32.5444,132.1008,Japan,4.8
2020-04-07T01:47:12.687Z,35.7711,140.5402,Japan,4.4
2020-04-06T07:41:43.721Z,39.6791,142.0537,Japan,4.2
2020-04-05T07:24:08.545Z,23.4969,123.6026,Japan,4.7
2020-04-04T03:55:30.526Z,28.6585,129.2729,Japan,4.8
2020-04-03T04:02:08.809Z,37.9004,144.0833,Japan,4.4
2020-04-03T01:24:11.588Z,40.6264,144.12,Japan,4.3
2020-04-02T10:08:33.478Z,24.8686,125.4203,Japan,4.8
2020-04-02T09:13:16.793Z,40.6891,143.8454,Japan,4.5
2020-04-02T04:28:28.263Z,35.7991,141.1175,Japan,4.2
2020-04-01T09:11:46.511Z,24.2047,124.2201,Japan,4.5
2020-03-31T19:49:52.012Z,37.8858,143.2507,Japan,4.3
2020-03-31T19:47:52.419Z,24.109,124.0401,Japan,4.4
2020-03-31T16:38:44.472Z,24.741,128.0121,Japan,4.5
2020-03-31T11:24:00.075Z,36.3855,141.1553,Japan,4.9
2020-03-30T22:05:32.068Z,33.8485,141.6871,Japan,4.5
2020-03-30T15:52:49.118Z,23.9879,123.4477,Japan,5.3
2020-03-30T08:15:10.494Z,35.2601,140.3451,Japan,3.9
2020-03-29T22:33:32.226Z,23.5546,126.5223,Japan,4.1
2020-03-29T03:39:47.538Z,24.181,124.1848,Japan,4.7
2020-03-29T03:38:59.187Z,24.1636,124.106,Japan,4.7
2020-03-28T22:28:21.667Z,24.7331,128.1744,Japan,4.3
2020-03-28T00:57:51.769Z,41.9481,142.3364,Japan,4.9
2020-03-25T22:18:22.156Z,38.6159,142.3339,Japan,4.1
2020-03-25T21:38:01.855Z,24.4538,123.2569,Japan,4.3
2020-03-23T13:57:28.174Z,26.5038,128.7569,Japan,4.9
2020-03-21T09:03:11.305Z,37.1433,141.3843,Japan,4.5
2020-03-21T03:37:54.160Z,41.5368,142.07,Japan,4.4
2020-03-21T00:22:57.231Z,22.9688,124.037,Japan,4.6
2020-03-20T19:47:39.563Z,30.6338,131.2297,Japan,4.3
2020-03-18T16:32:42.911Z,42.0706,141.907,Japan,4.3
2020-03-17T15:10:32.414Z,42.3191,138.3524,Japan,5.0
2020-03-17T07:54:52.518Z,38.1946,141.9151,Japan,4.2
2020-03-16T12:23:33.080Z,34.0482,137.4438,Japan,4.1
2020-03-16T11:42:20.797Z,33.3266,130.8069,Japan,3.8
2020-03-15T05:16:28.680Z,26.5347,126.5823,Japan,4.5
2020-03-15T02:49:09.101Z,37.2276,141.8443,Japan,4.2
2020-03-15T01:54:05.082Z,26.145,125.2056,Japan,4.4
2020-03-14T11:05:28.090Z,42.3423,142.8144,Japan,4.1
2020-03-14T07:55:42.684Z,27.8957,128.0117,Japan,4.4
2020-03-13T13:06:41.283Z,33.3101,139.5257,Japan,4.7
2020-03-12T17:18:46.197Z,37.2745,136.878,Japan,5.3
2020-03-11T05:03:39.028Z,38.3565,141.9805,Japan,4.0
2020-03-11T04:04:29.175Z,39.7282,140.5913,Japan,4.5
2020-03-10T00:13:34.044Z,38.4076,142.0393,Japan,4.3
2020-03-09T11:56:01.967Z,36.2335,139.6415,Japan,4.4
2020-03-09T06:58:39.416Z,23.5319,126.4732,Japan,4.1
2020-03-08T19:28:44.689Z,33.3291,131.9925,Japan,4.9
2020-03-07T11:56:54.354Z,35.8554,140.2108,Japan,4.3
2020-03-06T19:15:28.871Z,26.3188,128.1643,Japan,4.0
2020-03-04T07:25:44.820Z,35.6985,141.1343,Japan,4.0
2020-03-03T09:44:48.621Z,30.4295,130.9831,Japan,4.5
2020-03-03T09:31:14.048Z,30.5148,131.0045,Japan,4.8
2020-03-03T04:12:36.451Z,24.0036,122.5163,Japan,3.8
2020-03-03T03:20:24.421Z,42.098,142.7325,Japan,4.2
2020-03-03T02:59:43.943Z,37.171,140.939,Japan,4.3
2020-03-02T22:43:23.187Z,43.2368,143.8296,Japan,4.5
2020-03-02T00:47:34.701Z,39.35,144.6548,Japan,4.8
2020-03-01T00:08:37.823Z,37.2306,142.0157,Japan,4.4
2020-02-28T05:10:07.545Z,26.8062,130.0648,Japan,4.7
2020-02-26T18:02:44.272Z,38.856,142.2843,Japan,4.1
2020-02-26T03:07:12.726Z,24.3401,125.2089,Japan,4.4
2020-02-26T00:22:29.890Z,31.1351,130.3393,Japan,4.3
2020-02-25T17:58:58.774Z,37.4571,141.9374,Japan,4.2
2020-02-25T13:39:49.189Z,27.6916,130.6511,Japan,4.4
2020-02-25T06:39:47.533Z,39.4197,143.2941,Japan,4.7
2020-02-25T03:34:47.198Z,25.0095,127.0806,Japan,4.5
2020-02-23T17:29:19.923Z,33.7852,140.6157,Japan,4.4
2020-02-23T10:03:35.999Z,33.685,141.3439,Japan,4.7
2020-02-23T09:48:54.783Z,35.1977,140.0662,Japan,4.2
2020-02-22T20:42:15.276Z,39.381,143.654,Japan,4.4
2020-02-22T11:47:24.949Z,34.2485,137.9287,Japan,4.1
2020-02-20T03:53:09.975Z,35.3338,140.4729,Japan,4.5
2020-02-19T15:50:33.807Z,43.284,143.8159,Japan,4.7
2020-02-18T03:45:32.010Z,30.5218,131.13,Japan,4.7
2020-02-18T03:45:11.133Z,30.4795,131.1893,Japan,4.5
2020-02-17T03:40:52.968Z,35.8956,140.1472,Japan,4.6
2020-02-15T18:52:47.208Z,40.8796,144.9676,Japan,4.5
2020-02-15T06:08:24.934Z,33.1848,136.8315,Japan,4.0
2020-02-13T03:55:48.185Z,27.3407,129.2716,Japan,4.7
2020-02-12T10:37:18.660Z,37.3216,141.3807,Japan,5.2
2020-02-12T10:36:36.987Z,42.7601,142.0219,Japan,4.3
2020-02-11T19:14:32.409Z,37.8694,140.2501,Japan,4.5
2020-02-10T21:11:44.438Z,35.5343,139.5135,Japan,3.2
2020-02-10T14:52:17.341Z,33.3608,141.3023,Japan,4.6
2020-02-10T10:11:07.709Z,36.4145,144.123,Japan,4.8
2020-02-09T21:08:32.785Z,30.3971,131.1234,Japan,4.3
2020-02-09T07:36:14.355Z,35.8349,140.5842,Japan,4.0
2020-02-08T22:47:05.647Z,36.2877,141.8212,Japan,4.1
2020-02-08T21:58:38.568Z,34.0063,138.1414,Japan,4.6
2020-02-08T03:13:59.336Z,39.2206,142.8228,Japan,4.3
2020-02-06T11:19:56.405Z,36.2822,141.8024,Japan,5.3
2020-02-05T01:00:49.970Z,43.3158,146.1061,Japan,4.7
2020-02-04T21:35:13.931Z,36.6368,141.9881,Japan,4.3
2020-02-03T19:54:04.581Z,42.7919,145.5391,Japan,4.0
2020-02-03T07:19:18.297Z,24.9334,126.7696,Japan,4.3
2020-02-03T07:10:13.474Z,40.8688,142.5502,Japan,4.3
2020-02-02T11:11:19.264Z,28.7324,130.0734,Japan,4.7
2020-02-02T06:28:08.815Z,35.5343,138.7864,Japan,4.7
2020-02-01T08:21:42.765Z,42.8681,145.836,Japan,4.3
2020-01-31T17:07:46.302Z,35.884,140.0639,Japan,5.3
2020-01-31T16:11:21.024Z,35.6513,140.7281,Japan,5.2
2020-01-31T12:26:29.574Z,37.6977,142.4966,Japan,4.2
2020-01-29T10:32:24.046Z,35.6069,140.9488,Japan,4.4
2020-01-28T23:39:29.598Z,27.1847,126.7734,Japan,5.3
2020-01-28T14:59:47.176Z,39.0144,141.8846,Japan,4.3
2020-01-28T10:13:50.067Z,41.14,141.8761,Japan,4.5
2020-01-28T01:36:03.649Z,43.5274,145.911,Japan,5.4
2020-01-27T17:20:27.902Z,26.1887,124.8142,Japan,4.1
2020-01-25T19:40:44.906Z,36.4477,142.8293,Japan,4.6
2020-01-25T17:44:35.087Z,42.4455,145.2255,Japan,4.1
2020-01-25T11:01:20.107Z,36.5122,141.855,Japan,4.7
2020-01-25T10:37:22.028Z,40.2587,144.1981,Japan,4.4
2020-01-25T10:20:11.936Z,26.4792,126.05,Japan,4.1
2020-01-24T03:44:31.491Z,37.0208,142.0169,Japan,4.6
2020-01-23T16:21:16.334Z,35.3595,141.3711,Japan,4.2
2020-01-22T22:08:45.393Z,42.9451,145.8672,Japan,4.4
2020-01-22T14:32:42.565Z,23.9462,122.7188,Japan,4.6
2020-01-22T05:22:19.825Z,27.8699,127.3329,Japan,4.3
2020-01-21T19:35:12.183Z,25.3755,124.6087,Japan,4.6
2020-01-21T19:34:34.181Z,39.8713,141.6886,Japan,4.4
2020-01-21T17:51:36.696Z,25.2658,124.494,Japan,4.5
2020-01-21T10:17:54.906Z,36.5451,140.6589,Japan,4.6
2020-01-17T20:21:34.532Z,40.3638,142.4772,Japan,4.3
2020-01-17T17:53:46.204Z,38.9463,142.1971,Japan,4.4
2020-01-16T09:36:12.359Z,26.5707,127.6951,Japan,4.7
2020-01-15T11:31:34.840Z,42.9468,145.2356,Japan,5.0
2020-01-14T23:18:58.934Z,36.4393,140.6082,Japan,4.1
2020-01-14T04:25:51.167Z,36.1366,140.9381,Japan,4.8
2020-01-13T19:53:48.042Z,36.0821,139.9162,Japan,5.0
2020-01-13T08:26:12.410Z,23.9153,122.5092,Japan,4.4
2020-01-12T09:25:33.152Z,45.2693,141.2489,Japan,4.2
2020-01-11T12:11:28.615Z,35.4728,141.2777,Japan,4.1
2020-01-10T10:59:11.837Z,24.2926,124.4335,Japan,4.7
2020-01-10T01:17:52.674Z,24.9536,126.6832,Japan,4.3
2020-01-08T17:06:21.385Z,38.8746,143.5779,Japan,4.1
2020-01-08T15:24:57.051Z,36.4981,142.9929,Japan,4.5
2020-01-08T02:57:49.420Z,37.1555,142.0191,Japan,4.9
2020-01-08T00:31:04.725Z,31.2896,131.8375,Japan,4.5
2020-01-07T19:21:59.641Z,36.1253,139.9155,Japan,4.4
2020-01-07T01:16:55.922Z,40.6103,139.9755,Japan,4.4
2020-01-06T20:11:49.636Z,27.9573,128.0888,Japan,4.5
2020-01-06T12:17:27.076Z,28.024,128.2153,Japan,4.7
2020-01-06T12:17:20.022Z,27.9197,128.1628,Japan,4.5
2020-01-06T00:53:32.209Z,29.1554,130.5473,Japan,4.7
2020-01-06T00:44:38.409Z,29.2357,130.3939,Japan,4.3
2020-01-06T00:20:48.525Z,29.161,130.5071,Japan,4.9
2020-01-05T12:25:50.011Z,31.3217,133.1148,Japan,4.8
2020-01-04T03:13:40.000Z,26.7477,130.1369,Japan,4.5
2020-01-03T02:32:14.484Z,25.0623,123.7655,Japan,4.5
2020-01-03T02:09:03.951Z,42.8433,145.7843,Japan,4.3
2020-01-03T01:19:09.789Z,40.1954,139.3693,Japan,4.7
2020-01-02T18:23:53.135Z,35.8098,141.249,Japan,5.7
2020-01-01T07:00:45.869Z,36.1566,143.8215,Japan,4.3
2020-01-01T01:12:17.070Z,41.8487,142.5714,Japan,4.3
2020-01-01T01:08:54.688Z,32.2879,138.3309,Japan,4.5
2019-12-30T14:36:56.017Z,33.8453,136.98,Japan,4.1
2019-12-30T04:32:31.444Z,38.5443,142.0323,Japan,4.4
2019-12-29T00:52:11.511Z,40.2034,142.5128,Japan,4.2
2019-12-28T12:24:44.126Z,37.6543,141.9457,Japan,4.4
2019-12-27T23:41:56.953Z,24.0667,123.4953,Japan,4.1
2019-12-27T05:10:01.974Z,37.9223,142.7105,Japan,4.9
2019-12-27T04:22:00.858Z,36.9318,143.6818,Japan,4.4
2019-12-27T02:26:23.363Z,26.127,128.42,Japan,4.5
2019-12-26T09:26:40.564Z,38.6213,141.6612,Japan,4.9
2019-12-26T03:41:10.113Z,38.3558,144.4596,Japan,4.6
2019-12-26T00:14:12.438Z,38.2823,144.4295,Japan,4.4
2019-12-22T12:33:44.375Z,38.9934,140.8078,Japan,4.6
2019-12-22T04:44:39.009Z,31.5495,131.7451,Japan,4.5
2019-12-21T03:00:19.444Z,38.9246,142.2219,Japan,4.6
2019-12-20T09:31:17.623Z,28.2845,129.5442,Japan,4.6
2019-12-19T20:28:41.682Z,30.6445,131.036,Japan,4.9
2019-12-19T06:21:33.362Z,40.5559,142.066,Japan,5.1
2019-12-19T05:19:30.574Z,23.8356,127.0492,Japan,4.5
2019-12-19T00:23:40.885Z,36.2574,140.7844,Japan,4.6
2019-12-18T11:54:16.372Z,43.4684,145.895,Japan,4.6
2019-12-17T23:35:21.867Z,27.3464,128.3415,Japan,5.1
2019-12-17T23:35:16.728Z,27.3515,128.3476,Japan,4.5
2019-12-17T20:17:19.153Z,31.2379,130.3154,Japan,4.4
2019-12-16T06:38:42.763Z,32.4287,137.4365,Japan,4.3
2019-12-15T21:52:03.348Z,42.7814,141.9378,Japan,4.6
2019-12-15T19:58:36.166Z,32.9607,141.8154,Japan,4.6
2019-12-15T19:13:50.535Z,35.1224,140.833,Japan,4.7
2019-12-14T02:20:45.022Z,24.8956,122.5911,Japan,4.4
2019-12-13T18:24:04.709Z,35.0095,139.5629,Japan,4.6
2019-12-13T01:32:00.155Z,24.8409,122.568,Japan,4.5
2019-12-12T08:44:01.138Z,40.1521,142.2856,Japan,4.1
2019-12-11T16:09:48.450Z,45.1322,141.9308,Japan,4.5
2019-12-11T13:49:43.274Z,32.0181,137.8457,Japan,4.3
2019-12-11T09:59:19.365Z,25.3847,127.4268,Japan,4.3
2019-12-11T09:39:08.902Z,37.7626,141.8258,Japan,5.2
2019-12-11T08:17:19.804Z,42.5355,141.5587,Japan,4.3
2019-12-10T09:46:44.999Z,36.1146,142.1252,Japan,4.2
2019-12-10T09:40:01.540Z,36.1555,142.1479,Japan,4.3
2019-12-09T08:41:20.776Z,33.0631,140.5624,Japan,4.7
2019-12-08T15:03:56.312Z,31.3694,130.6856,Japan,4.2
2019-12-08T07:14:55.438Z,36.1853,141.8703,Japan,4.3
2019-12-08T03:22:53.306Z,39.4518,142.6694,Japan,4.6
2019-12-07T17:22:06.888Z,32.4381,140.8,Japan,4.5
2019-12-07T03:33:51.478Z,37.4621,141.775,Japan,4.7
2019-12-07T01:15:33.221Z,43.5388,145.3043,Japan,4.0
2019-12-06T19:32:32.778Z,24.59,122.6747,Japan,4.5
2019-12-05T14:54:11.747Z,31.1177,131.3745,Japan,4.9
2019-12-05T13:35:22.403Z,36.8823,140.3048,Japan,4.6
2019-12-05T04:58:57.932Z,43.1368,144.9171,Japan,4.2
2019-12-04T23:38:30.513Z,36.7306,140.5651,Japan,4.1
2019-12-04T16:03:59.022Z,24.9885,125.5947,Japan,4.6
2019-12-04T10:35:06.145Z,36.8347,139.7042,Japan,4.7
2019-12-04T09:12:56.556Z,36.1614,139.8183,Japan,4.3
2019-12-04T01:38:55.815Z,36.8425,140.4263,Japan,5.0
2019-12-03T23:55:11.770Z,29.6177,129.4016,Japan,4.1
2019-12-03T21:28:32.048Z,43.0791,146.3052,Japan,4.2
2019-12-03T16:22:48.854Z,28.1269,128.84,Japan,4.4
2019-12-03T11:02:02.744Z,35.7692,140.1852,Japan,4.4
2019-12-03T01:18:04.058Z,36.1297,139.8658,Japan,4.6
2019-12-02T23:25:19.779Z,40.2972,141.8249,Japan,4.6
2019-12-02T22:54:22.007Z,24.3072,123.6293,Japan,4.5
2019-12-02T04:00:47.327Z,36.5219,143.1259,Japan,4.4
2019-11-29T19:23:24.348Z,25.2902,124.1021,Japan,4.6
2019-11-29T14:57:27.878Z,24.8435,124.7815,Japan,4.6
2019-11-29T04:01:40.285Z,39.1619,143.017,Japan,5.4
2019-11-28T12:30:48.506Z,35.6,139.4646,Japan,4.5
2019-11-28T10:50:20.828Z,35.1168,141.218,Japan,4.3
2019-11-28T07:41:15.901Z,42.8178,145.3057,Japan,4.9
2019-11-28T07:37:31.742Z,35.2301,141.4179,Japan,4.4
2019-11-27T20:24:37.634Z,33.3205,137.8821,Japan,4.4
2019-11-26T09:29:08.837Z,33.1073,141.9334,Japan,4.7
2019-11-26T06:09:13.325Z,33.9727,133.1553,Japan,4.6
2019-11-25T21:47:43.137Z,26.238,126.0888,Japan,4.6
2019-11-25T01:41:00.523Z,37.9201,141.9323,Japan,4.5
2019-11-25T01:03:26.484Z,33.0561,141.7725,Japan,4.4
2019-11-22T16:02:26.594Z,31.9934,131.8679,Japan,4.6
2019-11-22T09:05:08.723Z,31.9093,131.9497,Japan,5.1
2019-11-21T22:31:58.387Z,32.4876,137.2993,Japan,4.9
2019-11-21T20:23:49.638Z,36.0637,139.8377,Japan,4.7
2019-11-21T16:29:14.032Z,38.2953,142.1109,Japan,4.1
2019-11-20T05:27:57.242Z,32.2305,138.0578,Japan,4.2
2019-11-19T12:03:44.036Z,27.5394,129.9607,Japan,4.6
2019-11-17T23:00:01.024Z,36.4852,140.7151,Japan,4.4
2019-11-17T11:05:33.690Z,34.6027,139.0643,Japan,4.8
2019-11-16T18:32:39.827Z,28.5665,130.2554,Japan,4.8
2019-11-16T09:16:58.961Z,38.3767,141.8523,Japan,4.3
2019-11-16T02:51:49.789Z,34.038,141.7119,Japan,4.9
2019-11-15T00:40:38.544Z,32.8239,137.6999,Japan,4.0
2019-11-14T23:51:31.612Z,25.3944,124.5753,Japan,4.5
2019-11-14T07:30:31.535Z,36.4588,142.6352,Japan,4.6
2019-11-14T03:23:43.602Z,39.1368,144.5474,Japan,4.4
2019-11-12T16:07:14.695Z,34.889,135.6928,Japan,3.4
2019-11-12T12:55:38.794Z,36.4989,141.0367,Japan,4.6
2019-11-11T09:50:11.401Z,37.1847,140.3664,Japan,4.4
2019-11-10T11:12:08.993Z,43.3296,139.4162,Japan,4.4
2019-11-10T10:46:05.040Z,40.2548,143.9904,Japan,5.2
2019-11-08T21:23:52.409Z,41.4681,142.1417,Japan,4.6
2019-11-08T09:18:24.022Z,36.6141,140.8363,Japan,4.2
2019-11-07T04:31:09.986Z,35.4853,141.1547,Japan,4.3
2019-11-07T02:35:26.920Z,41.6145,142.0458,Japan,4.7
2019-11-07T02:20:08.320Z,29.2465,130.6917,Japan,4.5
2019-11-07T00:11:52.199Z,38.3175,142.2211,Japan,4.2
2019-11-06T22:07:57.442Z,36.4187,142.7628,Japan,4.6
2019-11-06T22:03:12.552Z,40.994,142.654,Japan,4.8
2019-11-06T13:16:15.615Z,38.3296,141.7867,Japan,4.1
2019-11-06T02:22:23.834Z,25.1197,122.9491,Japan,4.2
2019-11-06T00:14:16.155Z,37.9811,135.2743,Japan,4.1
2019-11-05T15:41:27.980Z,42.341,143.1438,Japan,4.7
2019-11-04T14:38:47.109Z,33.598,135.9307,Japan,4.1
2019-11-03T22:56:40.131Z,34.8005,140.5143,Japan,4.6
2019-11-03T18:32:33.667Z,26.0765,128.6744,Japan,4.3
2019-11-03T14:55:45.794Z,36.0062,139.9254,Japan,4.6
2019-11-03T05:02:44.384Z,37.3423,141.7503,Japan,4.7
2019-11-03T01:47:08.603Z,36.4699,142.6505,Japan,4.7
2019-11-03T01:37:56.461Z,36.5111,142.5086,Japan,4.6
2019-11-02T17:39:28.631Z,35.8812,140.1542,Japan,4.6
2019-11-02T15:33:40.651Z,38.3548,142.2748,Japan,4.5
2019-11-02T13:42:58.501Z,35.9917,140.4399,Japan,4.3
2019-11-02T03:06:41.531Z,35.6656,140.7851,Japan,4.5
2019-11-01T17:45:38.702Z,33.7852,140.1459,Japan,4.3
2019-11-01T15:38:35.840Z,28.1862,129.4834,Japan,4.4
2019-10-31T20:42:29.892Z,24.7265,127.6942,Japan,4.2
2019-10-31T02:06:33.581Z,35.6826,140.158,Japan,4.6
2019-10-30T22:40:10.371Z,24.3742,126.3587,Japan,4.4
2019-10-30T08:14:07.420Z,27.9484,130.9073,Japan,4.5
2019-10-30T04:09:57.179Z,33.9541,137.2707,Japan,4.1
2019-10-30T02:12:39.277Z,40.9874,142.3528,Japan,4.4
2019-10-30T02:09:37.787Z,35.9999,139.6575,Japan,4.1
